-5.132034251634863715e-03 -5.745383190356059648e-03 -5.886384125935190809e-03 -9.642485451949464950e-03 1.167444029671127828e-02 6.718156903061519095e-03 5.003155105943279772e-04 -5.299176788840760134e-03 6.452818512451305270e-03 8.089975465334140262e-03 -1.543578210266468610e-03 -1.297926527590181640e-03 4.348792084338875055e-03 9.908643170470565146e-04 -1.681096697036968488e-03 -2.294021683570300878e-03
-1.873030305945459426e-03 -5.493989392298956678e-03 -8.139773057996084818e-03 -8.158625875754877549e-03 1.094374077009141639e-02 6.921376799134671548e-03 3.737995134287869052e-03 -4.914604102201776924e-03 5.871643743194645756e-03 1.130375078571903974e-02 -4.469039387123160956e-03 -3.971545448769305507e-03 4.864417839360713966e-03 9.987375263580333066e-04 -2.010360354779816734e-03 -3.895569988698690828e-03
-4.450929378548211177e-03 -4.896591145842754157e-03 -6.614512554706175433e-03 -1.054288678286474656e-02 1.071681796392633806e-02 6.435182991611426012e-03 6.154204935382662309e-04 -5.599303638173342215e-03 5.345281676956558856e-03 5.605350803750621010e-03 -9.331993491927901424e-04 -1.904319198965365037e-03 4.760766017178269700e-03 6.778924267268995104e-04 -1.610970300144607282e-03 -1.579714395172342190e-03
1.402576500319407428e-03 -5.452327026762369099e-03 -6.834738510249438112e-03 -1.053360376834107902e-02 1.400098197411318336e-02 6.118335306979239691e-03 2.103918484125885408e-03 -8.645826173587022045e-03 3.155783364064194269e-03 6.768861948299234425e-03 -4.207522063618945179e-03 -5.740432993199600861e-03 4.914102616473126940e-03 8.385933958611265383e-04 -8.413647414838684897e-04 -3.444156261867640720e-03
-2.354005557841745179e-03 -3.532808668282611236e-03 -5.344851908689727052e-03 -8.565168883696804708e-03 8.990041213337485529e-03 4.207810946216635622e-03 7.356249111710399212e-04 -6.633397025846236687e-03 5.182530438637554526e-03 8.781167597886904361e-03 -3.914097211578995705e-03 -4.207959280215415807e-03 7.671877215863024194e-03 1.959873035701763591e-03 -9.139095625685200557e-04 -2.651546378551330324e-03
-2.056450183103416575e-03 -4.847637449401971492e-03 -7.360040246565655031e-03 -1.060872162644388439e-02 1.064932059305116405e-02 4.850038955520643603e-03 1.789182380262459380e-03 -8.267994898424491784e-03 5.902017357637454227e-03 8.697312090426744663e-03 -3.136297256383420266e-03 -4.348356090821100910e-03 9.758193056990811451e-03 1.722516192536767236e-03 -2.114448042490000776e-03 -1.512712289618830261e-03
-2.595800516007025840e-03 -6.264751531151729197e-03 -7.477397278929718942e-03 -1.271574682495939246e-02 1.254007385364810760e-02 6.024562308381574416e-03 1.947381649092522985e-03 -6.916578867343343463e-03 5.218618652986506401e-03 3.300513145233914016e-03 -1.076432277462293318e-04 -2.944137026482556048e-03 5.817145625593437425e-03 9.151415429461181444e-05 -2.033245045048609305e-03 1.626137241098449845e-04
-2.954619276795870421e-03 -3.195739184111986899e-03 -4.439719433945097694e-03 -9.639006998110105293e-03 1.121936664831719652e-02 5.411981060312593197e-03 -2.667460817236892278e-03 -7.850347821934521020e-03 5.108399731448027593e-03 4.749753589013842696e-03 -8.926853291740733569e-04 -4.000049322375720182e-03 6.805004976882771638e-03 2.135242442948472041e-03 -1.808604399379932018e-03 -1.547389049784487006e-03
1.466991359776976395e-03 -3.842032366710898626e-03 -5.734121315132680377e-03 -1.030373368464499589e-02 1.160610483667776603e-02 4.537007575823127914e-03 8.524130656286134367e-04 -8.502398525353444328e-03 2.784882698748746173e-03 4.394804669693620422e-03 -2.066220598673530143e-03 -5.886863073392000802e-03 7.213306442384899604e-03 9.157791697176570576e-04 -3.719643970299091849e-04 -6.176720826687339370e-04
-3.579393541235041318e-03 -4.469232144667593075e-03 -7.011304832423306821e-03 -9.536705193636151739e-03 9.744597744033916750e-03 5.968954463774218955e-03 1.274900967012283434e-03 -5.673479957191012585e-03 5.620244796284258951e-03 7.602392423592155626e-03 -2.380466895157999294e-03 -3.034340067324316215e-03 6.294919027522558400e-03 1.128419584372433553e-03 -1.860468254409796719e-03 -1.957425147738381475e-03
