-3.164547419018624574e-01 -1.798556933139150993e-01 2.139695618305081232e-02 8.952751982654066909e-02 -3.667308609040466072e-01 1.620323002502246645e-01 1.070390498749520525e-01 5.186644932128786634e-01 2.580047689290056456e-01 -3.026406052007746816e-01 -1.058928286661892787e-01 4.900665247127165003e-01 -4.715350930556416187e-01 1.127994035136507256e-01 3.194963852164113827e-01 1.733338200825272901e-01
-4.145555477145736883e-02 1.671375560804192750e-01 1.047547824164521552e-01 -5.005853030256988273e-02 1.221034981548644871e-01 -5.017262099379735107e-02 2.428351812305414859e-01 1.005978395963276484e-01 -1.051153895618104211e-01 1.691946508664390336e-01 -3.076623763727172056e-01 -7.492700432842248903e-02 4.676417107362351722e-01 3.354543339306859800e-02 1.064789128567198428e-01 6.221672074664061358e-02
-6.161729573493149315e-02 -8.930243090097619851e-02 -1.354822800287895090e-01 1.514987246001029964e-01 -8.750543965844920224e-02 1.384062300584834038e-01 3.000362459603642673e-01 2.372299277698405873e-02 -2.292525856167670212e-02 -2.542686067328144006e-02 -9.429507485251584220e-02 -8.440321710941475764e-02 1.254635506452179972e-01 -2.010661118744959119e-01 1.142855259559787673e-01 -1.760885675833665232e-01
1.448349842818317905e-02 -4.356729142529621734e-01 1.625085024112798981e-01 3.549369307976572574e-01 -1.149225004789310445e-01 -5.933788869321848791e-02 9.035434614918211316e-02 3.244639547269340119e-01 1.573087638272190059e-01 -2.821499859697847445e-01 -2.914932073103373468e-03 2.595204151106463297e-01 3.228741794200014059e-01 5.050379486386903649e-02 -2.503035206522719047e-02 1.405086501902006769e-02
4.664682663033738880e-02 5.129211975734992990e-02 -1.274327986193384277e-01 -1.266575497785928928e-01 3.096020446384251112e-01 -2.384713716848647636e-01 -1.400217879799760257e-01 2.327546270007047335e-01 -1.824028619561911535e-01 -1.092865054505876982e-01 3.633205668979172867e-03 -2.827433161098605319e-01 7.117962600074994040e-01 -3.340502442351615531e-01 2.112963747138105752e-01 3.127345189457982344e-01
-1.194777233967515007e-01 -5.197007023930719921e-02 -1.623556594825857347e-01 -1.704584390326039089e-01 1.725954240487445057e-01 -1.400402614758332887e-01 -3.502369199439747116e-01 2.931952922876502471e-02 3.698775249296654133e-02 6.953215691135619658e-02 -3.828735096275615035e-01 4.874459788807410376e-01 1.739553971811730326e-01 -1.928731550769418046e-01 -2.280257593656022375e-01 -5.986715158093366962e-02
2.583986770717162096e-01 1.629400711493091680e-01 -1.372159519243394410e-01 4.188319043636461181e-02 3.053704140657553801e-01 1.281807268528555900e-02 -3.075303018425210588e-01 -1.266655127344733789e-01 -2.105498335099172946e-01 -1.499451679017517192e-01 5.595992261537022228e-02 2.143668244562397796e-01 -1.138499907970599578e-01 8.976315049664709833e-02 1.999712792657403204e-01 -2.903358663750897628e-02
-3.531267595138806725e-01 -2.275678780368385334e-01 6.412355859293041027e-02 -1.899262088573345775e-01 -3.087527929313702013e-01 -4.057477405986974484e-01 4.160735752023934642e-01 -3.283308541895505472e-01 1.076655929075667900e-01 3.253476090693220302e-01 1.425845851388867214e-01 1.309280480022962379e-01 -1.456724021634786259e-01 -2.331960451037981830e-01 2.035074673985139138e-01 2.100337984392129653e-02
8.304340731124258690e-02 -6.906725477845292172e-02 2.248262052918282780e-02 3.229607254596930654e-01 -3.328991563404533061e-01 2.495860372222508949e-01 9.257434800988865661e-03 3.065369271169795518e-01 1.700181023447866202e-01 -1.098447773430509811e-01 2.746330459087785170e-01 2.189953071854021105e-01 -4.126223922427658952e-02 -2.403248476170001258e-01 -1.088683854886428048e-01 3.143246713475337378e-02
-1.033156311211185230e-01 2.465248043791282151e-01 -5.934736556951586417e-02 4.100858379140698284e-01 2.975004542557450060e-01 2.988952705377070918e-01 8.602414524057409861e-02 1.647282695244811357e-01 1.429932444774937028e-01 -1.388078895793129486e-01 2.281443047622826459e-01 2.237175547244569518e-01 4.639435479984128086e-01 1.015565393885129730e-01 1.010147670310888313e-01 1.543030081799455777e-01
