5.439079593836413512e-02 7.002524543235998100e-02 6.299506124060876011e-02 6.927420037195601565e-02 9.777319447966498211e-02 1.129359622509697007e-02 7.197305817180814358e-02 8.383708665847852681e-02 8.051173765818482597e-02 5.964362777877420252e-02 7.435447828032375195e-02 1.531498516678683232e-02 6.260673901133033403e-02 3.959821946654643043e-02 7.161162370519219555e-02 8.297382994249850874e-02
4.957930568030604473e-02 3.412560677773613087e-03 3.675386626611194807e-02 5.276831985441288175e-02 7.305848341307619523e-03 9.485505399411654770e-03 2.265272814239318797e-02 8.591108165278610320e-02 6.329857987294210120e-02 7.338267611339553687e-02 7.731810320011540949e-02 6.549278033372706032e-02 6.019646833941058595e-02 5.393059181562692705e-02 7.574354811835186385e-02 5.973785980123289679e-02
4.964234595889458618e-02 7.560249578700199702e-02 2.560881784581497955e-02 2.800572377178312325e-03 8.938631606144650799e-02 9.696552609581698956e-02 6.844573918307970961e-02 7.897104733711461655e-02 4.148036610785144594e-03 1.507206786771654421e-02 8.735246873015438396e-02 4.241296123593149558e-02 3.175912230225341748e-03 1.866732147397170971e-02 5.686496951383405302e-02 5.183278463249584717e-02
2.305631723223735760e-02 9.729349997035005582e-02 7.505746768550586312e-02 7.099129702312483026e-02 6.036995046620363681e-02 7.717950927720221288e-02 1.208522785073787992e-02 9.081168655890776986e-02 8.039587535225221904e-02 9.423690128797590493e-02 1.006700365271495645e-02 4.283030974535084745e-04 7.869130600958568200e-02 9.856336257818534841e-02 7.375576225423813304e-02 9.301450450092708933e-02
4.359698324318361795e-02 2.175430475674331593e-02 9.041054781702717591e-02 3.794725862910630632e-04 5.809662796269446372e-02 6.881737159293425943e-02 4.821641292143286767e-03 9.124577372550124466e-02 9.155827430253417332e-02 9.571086901375316924e-02 8.152430436408558689e-02 4.635887309876810664e-02 5.435552082270213303e-02 7.667388203983274697e-02 5.121092924388753048e-02 6.065090731303135474e-02
8.476296172168233667e-02 1.131540198208781482e-02 9.101480251476527783e-02 2.479206158590385733e-02 2.345403961825776387e-03 2.429195437229348092e-03 8.912615245290747557e-02 7.211554579025397649e-02 8.742151261048201893e-02 5.273431255519300809e-02 5.672760441081769328e-02 1.424629341646460601e-02 9.521333396552641992e-02 3.803386149485429857e-02 5.406816524755493625e-02 3.272571253219350856e-02
2.349518238095206490e-02 5.220064245039192363e-02 5.142748939709172046e-02 9.804276127752330205e-02 5.463507841009218602e-02 7.945893178482608954e-02 7.978187471445212509e-02 6.477486036177738937e-02 2.739770008519822053e-02 8.648179829352928283e-02 5.764837631594580541e-02 9.089357626278074531e-02 5.119353341160337925e-03 6.515173910192473446e-03 7.761162477024846629e-02 1.220257242055144964e-02
3.875955435445167796e-02 2.244061817912714960e-02 4.911804277194194157e-02 1.783223795939422804e-02 8.826213186030457125e-02 9.414274589438201279e-02 5.793167444563290802e-02 1.950039795400726472e-02 7.017360478543456515e-02 7.502904338235943937e-02 3.526940076675520036e-02 3.617097962543265599e-02 4.307463781401515979e-02 5.136747309186351536e-03 3.966982592636716931e-02 2.685796904561561782e-02
2.683064022911044871e-02 1.413085344749021033e-02 4.472131969033428522e-02 4.225076557399555510e-02 1.717827392461458366e-02 2.828321272714011750e-02 6.178555756130610886e-03 3.333531468827301281e-02 2.279621694079142502e-02 5.183200962826139957e-02 2.383308428537285473e-02 4.638714730028375283e-02 8.189250219734908742e-02 6.795589589179834578e-02 4.436736345430857681e-02 9.071967187444697142e-03
1.325282015882878238e-03 7.116808180450356902e-02 2.188515715228309816e-02 8.654488318581404771e-02 8.120157818302109476e-03 5.537114352694669922e-02 4.829327204691141739e-02 7.714664429439933857e-02 8.933393972947695216e-02 3.406352584585414789e-02 3.734923263762590998e-03 1.834917315610584687e-02 1.427191097117203045e-02 9.251117722466761437e-03 2.786544349444548818e-02 5.791821323635210073e-02
